"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","20.917076223604383","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T07:15:00","68.60510761108249","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","13.949232636764645","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","43.922835778724405","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","29.88674288871155","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","42.118094444960974","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","12.427741667820762","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","27.200280233258383","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","64.20307916725675","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","27.034514398537574","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","14.317863858491958","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","44.87395555406964","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T07:30:00","63.59625069580496","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","42.67457902617287","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","29.200413888983892","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","12.622262499591645","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","79.48650278630977","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","64.92691250208766","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:30:00","21.01274999842203","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","21.186583334165626","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","44.577205888872655","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","27.197697823694906","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","12.427737499293873","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","79.63738346382354","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T07:45:00","238.17544116055655","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","13.991155258045376","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","42.94244401706848","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","63.81394583333284","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:45:00","28.68897844316515","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","43.8255861118529","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","65.78521666443596","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","29.036011834796522","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","42.32269994060199","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T08:00:00","253.87576260738834","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","12.375008333331595","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","20.684389055289017","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","13.751651949311297","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","79.73004728167008","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:00:00","27.024138934073658","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","21.623485611545235","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","79.66485500975202","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","26.94018370573564","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","64.71851667157063","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T08:15:00","91.97583959606996","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","41.976198266899836","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","12.320091666964192","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","44.023169110755745","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","28.963821498535886","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:15:00","13.752516472387748","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","42.6864837588075","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","80.19535431846975","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T08:30:00","65.14077393460799","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","44.17549738832284","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","12.454737500074941","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","27.101367509472183","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","21.146562665564318","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","61.3743916639996","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","13.872768522649228","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:30:00","28.736595167851384","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","27.08980438733939","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","12.694845833630922","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","21.754020668140924","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","29.224301388890794","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T08:45:00","209.97990084273667","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","42.77803026683473","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","44.92341649963676","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","13.551575112518233","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","61.6921916669545","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T08:45:00","81.4936761369494","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","29.307186610600912","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","86.02540577024222","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T09:00:00","44.27670711231263","kWh","2025","03","01"
