"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","44.40108187203529","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","57.72479166815059","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","57.69991666592037","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T23:00:00","0.0","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","75.66332651813825","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","14.083666798442138","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","150.8214620143765","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","45.22550555509204","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","22.49937500046411","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","18.025302777777735","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","33.59950138786497","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T23:00:00","44.006836483719916","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","145.8011592987661","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","13.711808811320227","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","45.69808905541897","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","22.32543055472042","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-02T00:00:00","17.718433001151617","kWh","2024","09","01"
